exception_id,trade_id,account_id,customer_id,exception_reason,priority,exception_status,exception_amount,currency,created_ts,sla_due_ts,resolved_ts,case_owner,escalation_level,policy_id,policy_version_expected,source_system
EXC-0000354,TRD-00015304,ACC-0000258,CUST-000418,INSUFFICIENT_CASH,P4,OPEN,4062428.48,USD,2026-07-10T17:49:27,2026-07-11T01:49:27,,OPS-007,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000355,TRD-00015495,ACC-0000676,CUST-000143,LATE_AFFIRMATION,P3,IN_PROGRESS,6669980.30,USD,2026-06-23T19:13:15,2026-06-23T23:13:15,,OPS-074,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000356,TRD-00007841,ACC-0000572,CUST-000314,SSI_MISMATCH,P2,PENDING_COUNTERPARTY,265474.75,USD,2026-03-20T17:39:40,2026-03-20T19:39:40,,OPS-056,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000357,TRD-00000277,ACC-0000813,CUST-000153,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,2554519.25,EUR,2026-07-13T20:21:54,2026-07-14T00:21:54,,OPS-005,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000358,TRD-00011285,ACC-0000383,CUST-000378,COUNTERPARTY_MISMATCH,P2,RESOLVED,1008454.40,JPY,2026-07-18T22:55:19,2026-07-19T00:55:19,2026-07-19T01:57:19,OPS-072,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000359,TRD-00008309,ACC-0000424,CUST-000109,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,6451730.55,USD,2026-05-24T12:58:29,2026-05-24T16:58:29,,OPS-014,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000360,TRD-00017958,ACC-0000950,CUST-000406,ACCOUNT_RESTRICTION,P4,PENDING_COUNTERPARTY,4451383.81,CAD,2026-06-08T12:04:40,2026-06-08T20:04:40,,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000361,TRD-00000762,ACC-0000338,CUST-000331,MARKET_CUTOFF_MISSED,P3,OPEN,1374833.88,USD,2026-06-16T16:57:07,2026-06-16T20:57:07,,OPS-009,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000362,TRD-00001804,ACC-0000604,CUST-000068,INSUFFICIENT_SECURITIES,P4,OPEN,9352442.71,GBP,2026-06-29T19:55:52,2026-06-30T03:55:52,,OPS-069,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000363,TRD-00006818,ACC-0000650,CUST-000457,INSUFFICIENT_CASH,P3,RESOLVED,475613.89,SGD,2026-06-19T01:39:29,2026-06-19T05:39:29,2026-06-19T08:36:29,OPS-066,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000364,TRD-00010896,ACC-0000123,CUST-000310,INSUFFICIENT_SECURITIES,P3,ESCALATED,205269.39,EUR,2026-07-14T07:55:15,2026-07-14T11:55:15,,OPS-008,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000365,TRD-00004986,ACC-0000790,CUST-000101,SSI_MISMATCH,P3,IN_PROGRESS,2214073.06,EUR,2026-06-26T03:48:12,2026-06-26T07:48:12,,OPS-061,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000366,TRD-00000592,ACC-0000432,CUST-000215,LATE_AFFIRMATION,P3,RESOLVED,5028926.43,CAD,2026-05-13T23:59:16,2026-05-14T03:59:16,2026-05-14T04:51:16,OPS-032,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000367,TRD-00018321,ACC-0000646,CUST-000079,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,12254479.37,USD,2026-04-28T09:28:07,2026-04-28T13:28:07,,OPS-017,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000368,TRD-00003176,ACC-0000688,CUST-000275,INSUFFICIENT_SECURITIES,P4,OPEN,856269.88,USD,2026-07-12T09:13:12,2026-07-12T17:13:12,,OPS-019,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000369,TRD-00004454,ACC-0000269,CUST-000017,SSI_MISMATCH,P4,PENDING_COUNTERPARTY,4369825.30,EUR,2026-07-02T05:30:32,2026-07-02T13:30:32,,OPS-052,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000370,TRD-00009870,ACC-0000556,CUST-000020,INSUFFICIENT_CASH,P3,ESCALATED,2425761.40,EUR,2026-03-16T08:00:57,2026-03-16T12:00:57,,OPS-064,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000371,TRD-00008284,ACC-0000233,CUST-000001,ACCOUNT_RESTRICTION,P2,OPEN,18105.69,AUD,2026-06-24T09:57:40,2026-06-24T11:57:40,,OPS-023,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000372,TRD-00001208,ACC-0000517,CUST-000411,INSUFFICIENT_CASH,P3,IN_PROGRESS,3863332.92,USD,2026-06-28T12:49:17,2026-06-28T16:49:17,,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000373,TRD-00015256,ACC-0000385,CUST-000402,INSUFFICIENT_SECURITIES,P3,RESOLVED,371767.97,USD,2026-05-16T07:40:22,2026-05-16T11:40:22,2026-05-16T14:10:22,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000374,TRD-00009585,ACC-0000388,CUST-000041,COUNTERPARTY_MISMATCH,P3,RESOLVED,4343778.63,EUR,2026-07-02T21:10:34,2026-07-03T01:10:34,2026-07-03T01:00:34,OPS-033,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000375,TRD-00014521,ACC-0000035,CUST-000302,COUNTERPARTY_MISMATCH,P1,RESOLVED,4459199.80,USD,2026-06-30T23:47:44,2026-07-01T00:47:44,2026-07-01T00:46:44,OPS-022,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000376,TRD-00016769,ACC-0000161,CUST-000194,INSUFFICIENT_CASH,P4,OPEN,2184517.41,SGD,2026-04-26T11:36:48,2026-04-26T19:36:48,,OPS-033,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000377,TRD-00004206,ACC-0000241,CUST-000427,INSUFFICIENT_SECURITIES,P2,RESOLVED,4199305.30,USD,2026-06-23T13:04:15,2026-06-23T15:04:15,2026-06-23T15:51:15,OPS-034,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000378,TRD-00017217,ACC-0000692,CUST-000268,INSUFFICIENT_SECURITIES,P2,ESCALATED,14005.41,USD,2026-05-08T23:50:51,2026-05-09T01:50:51,,OPS-010,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000379,TRD-00003340,ACC-0000318,CUST-000402,LATE_AFFIRMATION,P2,OPEN,65189.35,USD,2026-03-05T08:47:17,2026-03-05T10:47:17,,OPS-021,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000380,TRD-00014056,ACC-0000451,CUST-000128,INSUFFICIENT_SECURITIES,P1,RESOLVED,5296897.79,CAD,2026-07-14T02:20:21,2026-07-14T03:20:21,2026-07-14T05:40:21,OPS-043,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000381,TRD-00004610,ACC-0000030,CUST-000012,SSI_MISMATCH,P3,OPEN,3106887.96,GBP,2026-07-08T02:02:27,2026-07-08T06:02:27,,OPS-012,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000382,TRD-00006028,ACC-0000696,CUST-000334,ACCOUNT_RESTRICTION,P2,OPEN,3406477.08,GBP,2026-07-18T06:03:59,2026-07-18T08:03:59,,OPS-055,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000383,TRD-00008792,ACC-0000089,CUST-000226,MARKET_CUTOFF_MISSED,P3,OPEN,1589834.57,EUR,2026-06-23T23:31:24,2026-06-24T03:31:24,,OPS-056,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000384,TRD-00001245,ACC-0000592,CUST-000243,SSI_MISMATCH,P3,IN_PROGRESS,11560123.04,AUD,2026-07-04T21:55:12,2026-07-05T01:55:12,,OPS-006,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000385,TRD-00005881,ACC-0000478,CUST-000462,COUNTERPARTY_MISMATCH,P2,IN_PROGRESS,1736556.22,CAD,2026-06-15T08:44:01,2026-06-15T10:44:01,,OPS-044,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000386,TRD-00019934,ACC-0000996,CUST-000332,INSUFFICIENT_CASH,P2,IN_PROGRESS,577248.00,EUR,2026-07-06T16:28:03,2026-07-06T18:28:03,,OPS-050,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000387,TRD-00016262,ACC-0000329,CUST-000317,SSI_MISMATCH,P4,RESOLVED,3379770.20,USD,2026-05-08T20:13:23,2026-05-09T04:13:23,2026-05-09T03:56:23,OPS-007,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000388,TRD-00009718,ACC-0000236,CUST-000116,ACCOUNT_RESTRICTION,P4,OPEN,3666512.10,CAD,2026-07-10T22:50:32,2026-07-11T06:50:32,,OPS-015,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000389,TRD-00009551,ACC-0000827,CUST-000465,LATE_AFFIRMATION,P2,PENDING_COUNTERPARTY,967895.49,USD,2026-06-12T09:05:06,2026-06-12T11:05:06,,OPS-033,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000390,TRD-00001298,ACC-0000695,CUST-000142,INSUFFICIENT_CASH,P2,RESOLVED,6837652.59,GBP,2026-05-26T19:53:39,2026-05-26T21:53:39,2026-05-26T22:55:39,OPS-045,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000391,TRD-00001018,ACC-0000712,CUST-000218,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,2785837.23,USD,2026-07-15T21:11:05,2026-07-16T01:11:05,,OPS-069,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000392,TRD-00014071,ACC-0000024,CUST-000392,INSUFFICIENT_CASH,P4,PENDING_COUNTERPARTY,269672.09,USD,2026-07-07T18:00:20,2026-07-08T02:00:20,,OPS-066,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000393,TRD-00004892,ACC-0000088,CUST-000041,ACCOUNT_RESTRICTION,P3,OPEN,2076981.43,EUR,2026-04-19T00:31:50,2026-04-19T04:31:50,,OPS-059,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000394,TRD-00008671,ACC-0000779,CUST-000281,LATE_AFFIRMATION,P3,OPEN,2580868.67,GBP,2026-07-17T22:41:47,2026-07-18T02:41:47,,OPS-045,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000395,TRD-00009901,ACC-0000157,CUST-000462,LATE_AFFIRMATION,P2,RESOLVED,7831829.15,CAD,2026-07-14T14:49:25,2026-07-14T16:49:25,2026-07-14T18:03:25,OPS-016,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000396,TRD-00003716,ACC-0000327,CUST-000490,ACCOUNT_RESTRICTION,P2,ESCALATED,166955.82,USD,2026-05-23T00:16:40,2026-05-23T02:16:40,,OPS-007,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000397,TRD-00001824,ACC-0000372,CUST-000405,INSUFFICIENT_CASH,P4,IN_PROGRESS,6649624.82,USD,2026-05-31T13:12:09,2026-05-31T21:12:09,,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000398,TRD-00008956,ACC-0000038,CUST-000045,INSUFFICIENT_CASH,P1,IN_PROGRESS,3027558.40,JPY,2026-03-30T03:37:53,2026-03-30T04:37:53,,OPS-075,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000399,TRD-00016725,ACC-0000863,CUST-000374,COUNTERPARTY_MISMATCH,P4,OPEN,4090224.66,USD,2026-07-08T08:03:52,2026-07-08T16:03:52,,OPS-011,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000400,TRD-00013150,ACC-0000890,CUST-000087,LATE_AFFIRMATION,P3,IN_PROGRESS,35473.74,EUR,2026-07-14T19:39:30,2026-07-14T23:39:30,,OPS-050,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000401,TRD-00014495,ACC-0000998,CUST-000433,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,1953737.59,CAD,2026-07-15T00:55:27,2026-07-15T04:55:27,,OPS-030,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000402,TRD-00010439,ACC-0000771,CUST-000292,ACCOUNT_RESTRICTION,P3,RESOLVED,4030555.56,USD,2026-07-21T01:11:08,2026-07-21T05:11:08,2026-07-21T07:12:08,OPS-056,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000403,TRD-00004821,ACC-0000914,CUST-000270,ACCOUNT_RESTRICTION,P1,PENDING_COUNTERPARTY,252311.38,USD,2026-05-09T08:41:40,2026-05-09T09:41:40,,OPS-049,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000404,TRD-00014209,ACC-0000659,CUST-000210,SSI_MISMATCH,P3,RESOLVED,2903278.01,USD,2026-03-24T02:04:41,2026-03-24T06:04:41,2026-03-24T08:15:41,OPS-039,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000405,TRD-00012601,ACC-0000199,CUST-000130,INSUFFICIENT_CASH,P3,RESOLVED,2765251.38,JPY,2026-05-20T15:33:54,2026-05-20T19:33:54,2026-05-20T22:32:54,OPS-046,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000406,TRD-00015114,ACC-0000408,CUST-000055,COUNTERPARTY_MISMATCH,P4,IN_PROGRESS,2256224.81,CAD,2026-05-24T03:03:49,2026-05-24T11:03:49,,OPS-017,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000407,TRD-00012311,ACC-0000145,CUST-000448,LATE_AFFIRMATION,P2,OPEN,2869393.06,CAD,2026-06-09T09:23:16,2026-06-09T11:23:16,,OPS-055,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000408,TRD-00008565,ACC-0000205,CUST-000333,INSUFFICIENT_CASH,P3,OPEN,642822.98,GBP,2026-04-06T08:06:56,2026-04-06T12:06:56,,OPS-053,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000409,TRD-00009993,ACC-0000593,CUST-000293,INSUFFICIENT_CASH,P4,OPEN,582155.29,EUR,2026-04-16T14:17:38,2026-04-16T22:17:38,,OPS-006,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000410,TRD-00019774,ACC-0000377,CUST-000090,ACCOUNT_RESTRICTION,P3,ESCALATED,10550949.17,USD,2026-06-26T00:06:32,2026-06-26T04:06:32,,OPS-038,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000411,TRD-00007685,ACC-0000339,CUST-000456,LATE_AFFIRMATION,P2,PENDING_COUNTERPARTY,4116346.55,USD,2026-07-08T01:47:36,2026-07-08T03:47:36,,OPS-020,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000412,TRD-00018077,ACC-0000732,CUST-000462,INSUFFICIENT_CASH,P3,IN_PROGRESS,4026319.68,CAD,2026-05-30T06:29:29,2026-05-30T10:29:29,,OPS-075,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000413,TRD-00000057,ACC-0000810,CUST-000453,MARKET_CUTOFF_MISSED,P4,OPEN,3285836.73,EUR,2026-07-03T05:41:30,2026-07-03T13:41:30,,OPS-019,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000414,TRD-00011589,ACC-0000787,CUST-000412,MARKET_CUTOFF_MISSED,P2,OPEN,2557233.22,USD,2026-07-02T17:19:26,2026-07-02T19:19:26,,OPS-027,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000415,TRD-00003694,ACC-0000246,CUST-000386,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,7666322.07,USD,2026-07-09T21:26:04,2026-07-10T01:26:04,,OPS-030,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000416,TRD-00015482,ACC-0000652,CUST-000113,COUNTERPARTY_MISMATCH,P2,PENDING_COUNTERPARTY,1748874.01,GBP,2026-06-11T08:31:48,2026-06-11T10:31:48,,OPS-042,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000417,TRD-00004618,ACC-0000950,CUST-000406,INSUFFICIENT_CASH,P2,RESOLVED,104592.15,CAD,2026-02-27T18:48:15,2026-02-27T20:48:15,2026-02-27T22:56:15,OPS-070,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000418,TRD-00018192,ACC-0000373,CUST-000062,INSUFFICIENT_CASH,P4,IN_PROGRESS,374939.28,GBP,2026-06-06T14:57:56,2026-06-06T22:57:56,,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000419,TRD-00008059,ACC-0000226,CUST-000305,LATE_AFFIRMATION,P3,PENDING_COUNTERPARTY,3010642.70,GBP,2026-06-18T09:16:54,2026-06-18T13:16:54,,OPS-045,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000420,TRD-00015346,ACC-0000175,CUST-000304,INSUFFICIENT_SECURITIES,P2,PENDING_COUNTERPARTY,907010.66,USD,2026-04-26T23:59:54,2026-04-27T01:59:54,,OPS-022,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000421,TRD-00004272,ACC-0000757,CUST-000101,MARKET_CUTOFF_MISSED,P2,OPEN,151316.85,EUR,2026-06-27T16:34:51,2026-06-27T18:34:51,,OPS-002,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000422,TRD-00008591,ACC-0000582,CUST-000141,LATE_AFFIRMATION,P2,ESCALATED,829985.53,USD,2026-07-19T09:40:30,2026-07-19T11:40:30,,OPS-025,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000423,TRD-00014826,ACC-0000717,CUST-000417,SSI_MISMATCH,P3,RESOLVED,5917929.06,USD,2026-07-04T04:13:13,2026-07-04T08:13:13,2026-07-04T09:25:13,OPS-056,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000424,TRD-00014975,ACC-0000275,CUST-000168,MARKET_CUTOFF_MISSED,P3,RESOLVED,917304.72,GBP,2026-03-06T16:16:21,2026-03-06T20:16:21,2026-03-06T20:23:21,OPS-020,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000425,TRD-00018032,ACC-0000770,CUST-000469,COUNTERPARTY_MISMATCH,P3,RESOLVED,18336.02,SGD,2026-06-08T22:01:18,2026-06-09T02:01:18,2026-06-09T02:35:18,OPS-035,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000426,TRD-00006905,ACC-0000491,CUST-000137,LATE_AFFIRMATION,P3,OPEN,2534029.64,JPY,2026-06-02T03:09:39,2026-06-02T07:09:39,,OPS-067,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000427,TRD-00007078,ACC-0000672,CUST-000038,INSUFFICIENT_SECURITIES,P2,OPEN,4676662.72,USD,2026-05-20T22:42:28,2026-05-21T00:42:28,,OPS-035,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000428,TRD-00000259,ACC-0000456,CUST-000042,LATE_AFFIRMATION,P3,RESOLVED,3427418.86,USD,2026-06-13T05:54:03,2026-06-13T09:54:03,2026-06-13T09:39:03,OPS-055,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000429,TRD-00017063,ACC-0000457,CUST-000157,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,7669601.47,USD,2026-04-17T21:56:37,2026-04-18T01:56:37,,OPS-007,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000430,TRD-00012036,ACC-0000101,CUST-000228,INSUFFICIENT_CASH,P3,PENDING_COUNTERPARTY,11470790.38,USD,2026-05-26T14:30:13,2026-05-26T18:30:13,,OPS-037,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000431,TRD-00009793,ACC-0000483,CUST-000437,LATE_AFFIRMATION,P3,RESOLVED,6743915.54,USD,2026-07-01T11:47:43,2026-07-01T15:47:43,2026-07-01T17:25:43,OPS-036,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000432,TRD-00012863,ACC-0000793,CUST-000090,SSI_MISMATCH,P4,PENDING_COUNTERPARTY,996433.71,USD,2026-03-28T21:16:07,2026-03-29T05:16:07,,OPS-068,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000433,TRD-00007223,ACC-0000907,CUST-000339,MARKET_CUTOFF_MISSED,P3,OPEN,6738092.21,JPY,2026-06-21T15:46:57,2026-06-21T19:46:57,,OPS-031,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000434,TRD-00004079,ACC-0000528,CUST-000327,SSI_MISMATCH,P3,OPEN,1831147.65,USD,2026-06-04T03:15:45,2026-06-04T07:15:45,,OPS-011,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000435,TRD-00017215,ACC-0000300,CUST-000300,INSUFFICIENT_SECURITIES,P2,OPEN,378818.88,USD,2026-07-17T03:58:49,2026-07-17T05:58:49,,OPS-025,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000436,TRD-00018600,ACC-0000084,CUST-000220,INSUFFICIENT_CASH,P2,RESOLVED,1917869.92,CAD,2026-05-24T17:13:21,2026-05-24T19:13:21,2026-05-24T21:25:21,OPS-016,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000437,TRD-00001315,ACC-0000384,CUST-000321,INSUFFICIENT_SECURITIES,P4,OPEN,1303412.26,SGD,2026-03-10T02:57:31,2026-03-10T10:57:31,,OPS-036,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000438,TRD-00000691,ACC-0000601,CUST-000486,LATE_AFFIRMATION,P3,ESCALATED,97137.53,EUR,2026-07-20T17:55:51,2026-07-20T21:55:51,,OPS-015,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000439,TRD-00001899,ACC-0000411,CUST-000045,ACCOUNT_RESTRICTION,P3,OPEN,469922.54,JPY,2026-06-18T22:01:07,2026-06-19T02:01:07,,OPS-007,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000440,TRD-00018734,ACC-0000611,CUST-000416,INSUFFICIENT_SECURITIES,P3,RESOLVED,1527622.11,USD,2026-04-22T03:13:22,2026-04-22T07:13:22,2026-04-22T08:28:22,OPS-010,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000441,TRD-00007418,ACC-0000156,CUST-000005,INSUFFICIENT_SECURITIES,P1,ESCALATED,527454.14,USD,2026-07-09T16:50:45,2026-07-09T17:50:45,,OPS-065,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000442,TRD-00011850,ACC-0000633,CUST-000315,INSUFFICIENT_CASH,P3,RESOLVED,6401789.22,EUR,2026-07-18T03:04:37,2026-07-18T07:04:37,2026-07-18T06:39:37,OPS-006,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000443,TRD-00008412,ACC-0001000,CUST-000351,COUNTERPARTY_MISMATCH,P2,IN_PROGRESS,1376734.11,USD,2026-03-29T16:35:09,2026-03-29T18:35:09,,OPS-047,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000444,TRD-00017479,ACC-0000845,CUST-000395,COUNTERPARTY_MISMATCH,P2,OPEN,1062274.73,EUR,2026-05-11T05:32:05,2026-05-11T07:32:05,,OPS-012,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000445,TRD-00017413,ACC-0000059,CUST-000180,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,9498458.28,USD,2026-06-28T20:31:41,2026-06-29T00:31:41,,OPS-012,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000446,TRD-00017163,ACC-0000266,CUST-000208,MARKET_CUTOFF_MISSED,P2,PENDING_COUNTERPARTY,452298.10,GBP,2026-07-14T21:27:25,2026-07-14T23:27:25,,OPS-067,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000447,TRD-00016206,ACC-0000371,CUST-000425,LATE_AFFIRMATION,P3,RESOLVED,1428269.41,USD,2026-04-10T13:33:29,2026-04-10T17:33:29,2026-04-10T18:41:29,OPS-074,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000448,TRD-00006507,ACC-0000254,CUST-000284,INSUFFICIENT_SECURITIES,P2,OPEN,11240115.68,USD,2026-06-26T00:45:55,2026-06-26T02:45:55,,OPS-001,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000449,TRD-00016099,ACC-0000930,CUST-000060,INSUFFICIENT_SECURITIES,P2,ESCALATED,3965153.24,GBP,2026-04-07T20:03:49,2026-04-07T22:03:49,,OPS-075,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000450,TRD-00012325,ACC-0000246,CUST-000386,SSI_MISMATCH,P3,RESOLVED,875683.24,USD,2026-06-16T23:49:38,2026-06-17T03:49:38,2026-06-17T05:49:38,OPS-073,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000451,TRD-00005330,ACC-0000086,CUST-000183,SSI_MISMATCH,P2,RESOLVED,2122928.48,EUR,2026-06-17T01:40:48,2026-06-17T03:40:48,2026-06-17T05:22:48,OPS-017,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000452,TRD-00016372,ACC-0000900,CUST-000099,MARKET_CUTOFF_MISSED,P1,IN_PROGRESS,9936738.51,GBP,2026-07-12T10:42:06,2026-07-12T11:42:06,,OPS-069,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000453,TRD-00016137,ACC-0000997,CUST-000073,ACCOUNT_RESTRICTION,P4,ESCALATED,3941789.06,SGD,2026-05-12T14:54:50,2026-05-12T22:54:50,,OPS-052,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
