case_id,case_type,linked_record_id,customer_id,account_id,priority,case_status,created_ts,last_updated_ts,owner_id,queue_name,sla_breached_flag,data_classification,source_system
CASE-0000417,SETTLEMENT_EXCEPTION,EXC-0001359,CUST-000470,ACC-0000731,P3,IN_PROGRESS,2026-06-02T22:55:41,2026-06-11T01:55:41,CASE-075,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000418,SETTLEMENT_EXCEPTION,EXC-0000437,CUST-000321,ACC-0000384,P4,IN_PROGRESS,2026-05-08T15:15:57,2026-05-14T15:15:57,CASE-038,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000419,RECONCILIATION_BREAK,BRK-0001514,CUST-000460,ACC-0000634,P3,OPEN,2026-07-16T22:37:14,2026-07-21T07:30:00,CASE-033,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000420,CORPORATE_ACTION,CA-0000786,CUST-000319,ACC-0000843,P4,IN_PROGRESS,2026-05-26T20:30:42,2026-06-01T14:30:42,CASE-013,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000421,SETTLEMENT_EXCEPTION,EXC-0000018,CUST-000177,ACC-0000571,P3,OPEN,2026-04-27T20:11:37,2026-05-03T11:11:37,CASE-078,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000422,CORPORATE_ACTION,CA-0000594,CUST-000336,ACC-0000426,P2,IN_PROGRESS,2026-05-26T06:18:50,2026-05-31T01:18:50,CASE-046,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000423,CORPORATE_ACTION,CA-0000103,CUST-000349,ACC-0000509,P3,CLOSED,2026-06-13T05:09:05,2026-06-20T18:09:05,CASE-021,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000424,RECONCILIATION_BREAK,BRK-0000038,CUST-000258,ACC-0000448,P4,IN_PROGRESS,2026-03-28T21:19:34,2026-04-05T21:19:34,CASE-035,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000425,RECONCILIATION_BREAK,BRK-0000907,CUST-000257,ACC-0000887,P2,IN_PROGRESS,2026-03-24T08:44:49,2026-03-31T16:44:49,CASE-026,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000426,SETTLEMENT_EXCEPTION,EXC-0001030,CUST-000085,ACC-0000808,P4,CLOSED,2026-03-26T06:52:00,2026-04-02T19:52:00,CASE-019,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000427,CORPORATE_ACTION,CA-0000740,CUST-000460,ACC-0000957,P3,IN_PROGRESS,2026-04-22T06:24:41,2026-05-03T09:24:41,CASE-060,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000428,RECONCILIATION_BREAK,BRK-0001345,CUST-000442,ACC-0000577,P3,CLOSED,2026-05-03T16:01:18,2026-05-09T05:01:18,CASE-022,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000429,RECONCILIATION_BREAK,BRK-0000221,CUST-000186,ACC-0000686,P2,OPEN,2026-07-02T03:33:09,2026-07-07T10:33:09,CASE-051,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000430,CORPORATE_ACTION,CA-0000074,CUST-000380,ACC-0000982,P4,WAITING,2026-05-08T17:32:57,2026-05-11T00:32:57,CASE-085,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000431,SETTLEMENT_EXCEPTION,EXC-0002100,CUST-000002,ACC-0000555,P4,IN_PROGRESS,2026-06-17T04:15:30,2026-06-21T23:15:30,CASE-039,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000432,RECONCILIATION_BREAK,BRK-0000692,CUST-000233,ACC-0000868,P4,IN_PROGRESS,2026-06-03T07:39:01,2026-06-04T21:39:01,CASE-051,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000433,SETTLEMENT_EXCEPTION,EXC-0001306,CUST-000296,ACC-0000891,P3,CLOSED,2026-07-11T22:32:59,2026-07-21T07:30:00,CASE-074,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000434,RECONCILIATION_BREAK,BRK-0001711,CUST-000272,ACC-0000098,P2,CLOSED,2026-06-07T17:04:24,2026-06-12T03:04:24,CASE-030,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000435,RECONCILIATION_BREAK,BRK-0000613,CUST-000279,ACC-0000828,P3,OPEN,2026-04-01T10:59:03,2026-04-12T16:59:03,CASE-063,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000436,CORPORATE_ACTION,CA-0000111,CUST-000353,ACC-0000056,P4,IN_PROGRESS,2026-06-27T15:19:39,2026-06-28T04:19:39,CASE-087,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000437,SETTLEMENT_EXCEPTION,EXC-0000798,CUST-000230,ACC-0000713,P3,WAITING,2026-04-07T12:07:47,2026-04-17T15:07:47,CASE-006,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000438,SETTLEMENT_EXCEPTION,EXC-0000567,CUST-000490,ACC-0000327,P2,OPEN,2026-05-29T13:02:34,2026-06-08T08:02:34,CASE-041,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000439,CORPORATE_ACTION,CA-0000301,CUST-000261,ACC-0000492,P3,OPEN,2026-03-13T19:54:33,2026-03-16T08:54:33,CASE-039,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000440,POLICY_QUERY,,CUST-000295,ACC-0000767,P4,CLOSED,2026-04-22T09:02:54,2026-05-04T14:02:54,CASE-063,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000441,SETTLEMENT_EXCEPTION,EXC-0001754,CUST-000322,ACC-0000761,P2,IN_PROGRESS,2026-05-21T10:58:53,2026-06-02T06:58:53,CASE-066,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000442,CORPORATE_ACTION,CA-0000228,CUST-000307,ACC-0000643,P3,IN_PROGRESS,2026-07-20T04:48:46,2026-07-21T07:30:00,CASE-056,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000443,SETTLEMENT_EXCEPTION,EXC-0000488,CUST-000211,ACC-0000191,P1,OPEN,2026-04-28T18:02:59,2026-05-10T17:02:59,CASE-018,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000444,SETTLEMENT_EXCEPTION,EXC-0002067,CUST-000357,ACC-0000442,P3,CLOSED,2026-04-01T06:18:56,2026-04-01T20:18:56,CASE-090,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000445,POLICY_QUERY,,CUST-000260,ACC-0000034,P2,IN_PROGRESS,2026-04-22T05:36:51,2026-04-24T15:36:51,CASE-083,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000446,RECONCILIATION_BREAK,BRK-0001629,CUST-000351,ACC-0001000,P3,CLOSED,2026-06-22T06:33:19,2026-06-26T05:33:19,CASE-076,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000447,SETTLEMENT_EXCEPTION,EXC-0000047,CUST-000461,ACC-0000934,P2,CLOSED,2026-03-23T01:37:46,2026-03-24T02:37:46,CASE-066,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000448,POLICY_QUERY,,CUST-000323,ACC-0000239,P2,IN_PROGRESS,2026-06-22T05:00:40,2026-07-04T12:00:40,CASE-016,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000449,CORPORATE_ACTION,CA-0000152,CUST-000205,ACC-0000741,P3,CLOSED,2026-05-11T01:33:01,2026-05-16T09:33:01,CASE-063,CORP_ACTIONS_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000450,CORPORATE_ACTION,CA-0000503,CUST-000246,ACC-0000106,P2,CLOSED,2026-07-01T04:56:00,2026-07-11T06:56:00,CASE-010,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000451,SETTLEMENT_EXCEPTION,EXC-0000973,CUST-000256,ACC-0000922,P4,WAITING,2026-04-20T22:21:39,2026-04-26T13:21:39,CASE-059,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000452,POLICY_QUERY,,CUST-000055,ACC-0000794,P4,IN_PROGRESS,2026-07-13T13:31:43,2026-07-21T07:30:00,CASE-034,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000453,CORPORATE_ACTION,CA-0000533,CUST-000035,ACC-0000433,P3,OPEN,2026-06-28T10:22:53,2026-07-04T06:22:53,CASE-080,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000454,SETTLEMENT_EXCEPTION,EXC-0001231,CUST-000281,ACC-0000627,P4,OPEN,2026-03-06T13:14:58,2026-03-06T19:14:58,CASE-073,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000455,SETTLEMENT_EXCEPTION,EXC-0001595,CUST-000339,ACC-0000907,P4,CLOSED,2026-06-07T00:24:11,2026-06-17T12:24:11,CASE-035,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000456,POLICY_QUERY,,CUST-000074,ACC-0000830,P4,CLOSED,2026-06-11T01:52:27,2026-06-14T13:52:27,CASE-039,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000457,SETTLEMENT_EXCEPTION,EXC-0000457,CUST-000414,ACC-0000283,P3,CLOSED,2026-03-02T04:40:42,2026-03-09T22:40:42,CASE-020,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000458,SETTLEMENT_EXCEPTION,EXC-0001589,CUST-000192,ACC-0000132,P2,CLOSED,2026-06-20T02:01:05,2026-06-22T16:01:05,CASE-002,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000459,POLICY_QUERY,,CUST-000062,ACC-0000373,P2,OPEN,2026-04-01T21:22:31,2026-04-03T11:22:31,CASE-018,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000460,RECONCILIATION_BREAK,BRK-0000732,CUST-000170,ACC-0000623,P3,IN_PROGRESS,2026-07-14T01:41:23,2026-07-21T07:30:00,CASE-090,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000461,RECONCILIATION_BREAK,BRK-0001154,CUST-000274,ACC-0000247,P2,CLOSED,2026-05-23T13:20:49,2026-06-01T01:20:49,CASE-051,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000462,CORPORATE_ACTION,CA-0000408,CUST-000297,ACC-0000886,P3,OPEN,2026-04-04T14:06:37,2026-04-04T18:06:37,CASE-074,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000463,RECONCILIATION_BREAK,BRK-0000615,CUST-000034,ACC-0000988,P3,OPEN,2026-04-09T10:25:55,2026-04-15T18:25:55,CASE-087,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000464,SETTLEMENT_EXCEPTION,EXC-0001185,CUST-000462,ACC-0000478,P3,WAITING,2026-06-02T12:39:08,2026-06-12T17:39:08,CASE-043,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000465,RECONCILIATION_BREAK,BRK-0001043,CUST-000211,ACC-0000191,P3,CLOSED,2026-06-17T22:55:45,2026-06-23T05:55:45,CASE-009,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000466,RECONCILIATION_BREAK,BRK-0001066,CUST-000304,ACC-0000175,P2,OPEN,2026-07-02T00:04:18,2026-07-02T03:04:18,CASE-077,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000467,CORPORATE_ACTION,CA-0000555,CUST-000037,ACC-0000351,P2,CLOSED,2026-06-08T01:00:12,2026-06-14T09:00:12,CASE-031,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000468,CORPORATE_ACTION,CA-0000488,CUST-000370,ACC-0000705,P3,ESCALATED,2026-04-01T05:19:13,2026-04-06T03:19:13,CASE-073,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000469,SETTLEMENT_EXCEPTION,EXC-0001939,CUST-000336,ACC-0000426,P3,IN_PROGRESS,2026-06-21T00:32:35,2026-07-01T08:32:35,CASE-013,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000470,SETTLEMENT_EXCEPTION,EXC-0001079,CUST-000271,ACC-0000881,P3,CLOSED,2026-05-09T03:26:01,2026-05-15T10:26:01,CASE-034,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000471,RECONCILIATION_BREAK,BRK-0001524,CUST-000497,ACC-0000005,P3,CLOSED,2026-03-12T06:22:45,2026-03-12T14:22:45,CASE-087,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000472,SETTLEMENT_EXCEPTION,EXC-0001383,CUST-000407,ACC-0000312,P4,CLOSED,2026-03-20T15:48:28,2026-03-30T10:48:28,CASE-050,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000473,CORPORATE_ACTION,CA-0000732,CUST-000386,ACC-0000246,P4,CLOSED,2026-03-10T13:24:38,2026-03-12T05:24:38,CASE-023,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000474,SETTLEMENT_EXCEPTION,EXC-0001569,CUST-000006,ACC-0000680,P2,OPEN,2026-06-21T07:55:47,2026-07-01T21:55:47,CASE-016,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000475,RECONCILIATION_BREAK,BRK-0001283,CUST-000352,ACC-0000665,P4,IN_PROGRESS,2026-06-20T19:12:08,2026-06-27T03:12:08,CASE-035,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000476,POLICY_QUERY,,CUST-000219,ACC-0000777,P3,CLOSED,2026-07-16T01:18:23,2026-07-21T07:30:00,CASE-016,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000477,RECONCILIATION_BREAK,BRK-0000005,CUST-000228,ACC-0000617,P3,IN_PROGRESS,2026-05-16T21:28:06,2026-05-29T03:28:06,CASE-025,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000478,RECONCILIATION_BREAK,BRK-0001614,CUST-000406,ACC-0000420,P3,CLOSED,2026-05-18T04:45:25,2026-05-22T18:45:25,CASE-039,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000479,POLICY_QUERY,,CUST-000009,ACC-0000409,P2,OPEN,2026-07-20T12:12:31,2026-07-21T01:12:31,CASE-086,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000480,SETTLEMENT_EXCEPTION,EXC-0001573,CUST-000492,ACC-0000321,P4,OPEN,2026-07-14T01:32:44,2026-07-17T22:32:44,CASE-063,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000481,SETTLEMENT_EXCEPTION,EXC-0001241,CUST-000492,ACC-0000321,P2,CLOSED,2026-03-06T17:09:37,2026-03-16T00:09:37,CASE-035,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000482,POLICY_QUERY,,CUST-000241,ACC-0000100,P2,IN_PROGRESS,2026-04-30T14:07:01,2026-05-07T20:07:01,CASE-040,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000483,RECONCILIATION_BREAK,BRK-0001662,CUST-000412,ACC-0000825,P3,CLOSED,2026-03-29T20:07:34,2026-04-03T05:07:34,CASE-022,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000484,SETTLEMENT_EXCEPTION,EXC-0001181,CUST-000377,ACC-0000557,P4,OPEN,2026-04-08T06:34:51,2026-04-10T00:34:51,CASE-052,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000485,RECONCILIATION_BREAK,BRK-0000816,CUST-000387,ACC-0000574,P2,OPEN,2026-06-15T23:47:03,2026-06-24T18:47:03,CASE-029,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000486,RECONCILIATION_BREAK,BRK-0000775,CUST-000233,ACC-0000693,P4,IN_PROGRESS,2026-04-26T09:25:46,2026-05-03T20:25:46,CASE-058,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000487,POLICY_QUERY,,CUST-000141,ACC-0000358,P3,OPEN,2026-07-13T03:06:30,2026-07-20T12:06:30,CASE-063,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000488,SETTLEMENT_EXCEPTION,EXC-0000162,CUST-000416,ACC-0000306,P4,CLOSED,2026-04-30T11:39:15,2026-05-10T00:39:15,CASE-037,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000489,RECONCILIATION_BREAK,BRK-0000875,CUST-000366,ACC-0000260,P4,IN_PROGRESS,2026-06-08T16:08:25,2026-06-14T23:08:25,CASE-053,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000490,RECONCILIATION_BREAK,BRK-0001788,CUST-000489,ACC-0000817,P2,IN_PROGRESS,2026-06-08T12:28:52,2026-06-17T03:28:52,CASE-021,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000491,RECONCILIATION_BREAK,BRK-0000119,CUST-000379,ACC-0000512,P3,IN_PROGRESS,2026-07-14T00:52:07,2026-07-19T02:52:07,CASE-019,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000492,SETTLEMENT_EXCEPTION,EXC-0001794,CUST-000310,ACC-0000066,P4,OPEN,2026-05-09T15:32:03,2026-05-16T19:32:03,CASE-049,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000493,SETTLEMENT_EXCEPTION,EXC-0000260,CUST-000399,ACC-0000726,P4,IN_PROGRESS,2026-06-10T15:40:03,2026-06-16T03:40:03,CASE-025,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000494,SETTLEMENT_EXCEPTION,EXC-0001496,CUST-000060,ACC-0000407,P1,CLOSED,2026-04-06T16:53:22,2026-04-14T05:53:22,CASE-002,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000495,RECONCILIATION_BREAK,BRK-0001418,CUST-000360,ACC-0000264,P3,IN_PROGRESS,2026-06-18T05:56:59,2026-06-28T07:56:59,CASE-030,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000496,SETTLEMENT_EXCEPTION,EXC-0001752,CUST-000210,ACC-0000659,P3,ESCALATED,2026-06-26T01:13:00,2026-07-05T15:13:00,CASE-055,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000497,RECONCILIATION_BREAK,BRK-0000282,CUST-000137,ACC-0000491,P3,IN_PROGRESS,2026-07-11T22:30:27,2026-07-19T07:30:27,CASE-070,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000498,POLICY_QUERY,,CUST-000365,ACC-0000170,P4,OPEN,2026-05-30T23:52:54,2026-06-12T11:52:54,CASE-085,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000499,POLICY_QUERY,,CUST-000099,ACC-0000900,P2,OPEN,2026-07-01T20:50:14,2026-07-12T06:50:14,CASE-078,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000500,POLICY_QUERY,,CUST-000313,ACC-0000106,P3,CLOSED,2026-06-08T20:46:02,2026-06-09T22:46:02,CASE-053,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000501,CORPORATE_ACTION,CA-0000120,CUST-000016,ACC-0000397,P2,CLOSED,2026-07-07T23:02:42,2026-07-19T23:02:42,CASE-072,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000502,RECONCILIATION_BREAK,BRK-0001080,CUST-000364,ACC-0000166,P4,OPEN,2026-05-14T12:04:36,2026-05-19T03:04:36,CASE-010,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000503,SETTLEMENT_EXCEPTION,EXC-0000444,CUST-000395,ACC-0000845,P1,OPEN,2026-03-10T15:30:03,2026-03-19T19:30:03,CASE-089,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000504,SETTLEMENT_EXCEPTION,EXC-0001600,CUST-000429,ACC-0000621,P2,CLOSED,2026-03-30T15:43:23,2026-04-06T15:43:23,CASE-053,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000505,CORPORATE_ACTION,CA-0000332,CUST-000213,ACC-0000622,P3,CLOSED,2026-07-15T03:31:46,2026-07-21T07:30:00,CASE-006,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000506,CORPORATE_ACTION,CA-0000583,CUST-000114,ACC-0000837,P2,IN_PROGRESS,2026-04-07T15:51:32,2026-04-14T02:51:32,CASE-084,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000507,RECONCILIATION_BREAK,BRK-0001748,CUST-000480,ACC-0000248,P3,CLOSED,2026-03-17T20:42:05,2026-03-19T15:42:05,CASE-036,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000508,RECONCILIATION_BREAK,BRK-0001719,CUST-000462,ACC-0000164,P3,IN_PROGRESS,2026-07-11T13:48:41,2026-07-15T03:48:41,CASE-017,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000509,RECONCILIATION_BREAK,BRK-0000198,CUST-000364,ACC-0000040,P4,CLOSED,2026-04-13T08:30:53,2026-04-20T16:30:53,CASE-023,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000510,POLICY_QUERY,,CUST-000204,ACC-0000111,P3,WAITING,2026-03-28T08:42:07,2026-04-08T20:42:07,CASE-072,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000511,RECONCILIATION_BREAK,BRK-0001551,CUST-000405,ACC-0000141,P1,IN_PROGRESS,2026-04-30T05:26:38,2026-05-06T01:26:38,CASE-078,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000512,RECONCILIATION_BREAK,BRK-0001346,CUST-000396,ACC-0000534,P3,CLOSED,2026-05-20T02:47:13,2026-05-31T09:47:13,CASE-085,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000513,RECONCILIATION_BREAK,BRK-0001309,CUST-000149,ACC-0000589,P3,CLOSED,2026-06-27T05:36:02,2026-06-27T21:36:02,CASE-025,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000514,SETTLEMENT_EXCEPTION,EXC-0000541,CUST-000390,ACC-0000281,P1,IN_PROGRESS,2026-03-09T02:38:58,2026-03-15T05:38:58,CASE-062,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000515,SETTLEMENT_EXCEPTION,EXC-0001373,CUST-000171,ACC-0000725,P4,IN_PROGRESS,2026-06-30T06:58:03,2026-07-07T17:58:03,CASE-085,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000516,SETTLEMENT_EXCEPTION,EXC-0000344,CUST-000233,ACC-0000168,P3,IN_PROGRESS,2026-05-31T17:39:06,2026-05-31T23:39:06,CASE-035,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000517,SETTLEMENT_EXCEPTION,EXC-0000774,CUST-000359,ACC-0000893,P3,OPEN,2026-03-05T09:32:08,2026-03-07T23:32:08,CASE-009,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000518,CORPORATE_ACTION,CA-0000229,CUST-000476,ACC-0000425,P3,IN_PROGRESS,2026-05-11T17:29:02,2026-05-20T06:29:02,CASE-014,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000519,POLICY_QUERY,,CUST-000315,ACC-0000633,P3,CLOSED,2026-07-17T14:11:29,2026-07-17T18:11:29,CASE-064,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000520,POLICY_QUERY,,CUST-000237,ACC-0000413,P3,OPEN,2026-05-29T14:18:54,2026-06-10T11:18:54,CASE-021,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000521,POLICY_QUERY,,CUST-000322,ACC-0000761,P4,CLOSED,2026-05-30T05:31:02,2026-06-02T22:31:02,CASE-006,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000522,SETTLEMENT_EXCEPTION,EXC-0000304,CUST-000284,ACC-0000254,P3,OPEN,2026-03-28T06:07:11,2026-04-06T07:07:11,CASE-068,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000523,SETTLEMENT_EXCEPTION,EXC-0001926,CUST-000352,ACC-0000046,P4,CLOSED,2026-03-19T23:00:46,2026-03-29T18:00:46,CASE-090,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000524,SETTLEMENT_EXCEPTION,EXC-0000966,CUST-000296,ACC-0000869,P2,IN_PROGRESS,2026-07-11T14:55:14,2026-07-14T13:55:14,CASE-023,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000525,RECONCILIATION_BREAK,BRK-0001632,CUST-000084,ACC-0000010,P2,CLOSED,2026-06-08T10:37:39,2026-06-12T08:37:39,CASE-033,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000526,POLICY_QUERY,,CUST-000173,ACC-0000804,P3,IN_PROGRESS,2026-03-30T09:23:11,2026-04-01T14:23:11,CASE-026,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000527,SETTLEMENT_EXCEPTION,EXC-0001392,CUST-000371,ACC-0000270,P3,IN_PROGRESS,2026-06-08T04:43:49,2026-06-14T20:43:49,CASE-084,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000528,POLICY_QUERY,,CUST-000427,ACC-0000415,P1,OPEN,2026-05-25T12:34:53,2026-06-04T17:34:53,CASE-022,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
