account_id,customer_id,account_type,base_currency,market,country_code,open_date,account_status,risk_rating,maker_checker_required,access_scope,last_review_date
ACC-0000950,CUST-000406,PLEDGE,CAD,TSX,CA,2022-04-01,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-15
ACC-0000951,CUST-000026,CASH,USD,NASDAQ,US,2019-03-31,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-14
ACC-0000952,CUST-000067,SAFEKEEPING,SGD,SGX,SG,2021-11-25,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-28
ACC-0000953,CUST-000455,PLEDGE,USD,NYSE,US,2022-01-21,ACTIVE,HIGH,Y,OPS_STANDARD,2026-05-17
ACC-0000954,CUST-000181,OMNIBUS,CAD,TSX,CA,2024-08-02,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-04-01
ACC-0000955,CUST-000254,SEGREGATED,CAD,TSX,CA,2025-01-09,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-27
ACC-0000956,CUST-000465,CASH,USD,NYSE,US,2022-07-02,RESTRICTED,HIGH,Y,OPS_STANDARD,2025-06-29
ACC-0000957,CUST-000460,OMNIBUS,USD,NYSE,US,2025-04-01,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-03-04
ACC-0000958,CUST-000200,PLEDGE,EUR,XETRA,DE,2019-11-06,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-04-10
ACC-0000959,CUST-000102,CASH,EUR,EURONEXT,FR,2025-02-27,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-16
ACC-0000960,CUST-000177,CASH,AUD,ASX,AU,2023-11-20,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-05
ACC-0000961,CUST-000439,OMNIBUS,CAD,TSX,CA,2026-02-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-17
ACC-0000962,CUST-000029,CASH,USD,NYSE,US,2023-10-01,RESTRICTED,LOW,Y,OPS_STANDARD,2025-04-13
ACC-0000963,CUST-000211,SEGREGATED,EUR,XETRA,DE,2024-06-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-24
ACC-0000964,CUST-000355,SEGREGATED,CAD,TSX,CA,2026-04-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-26
ACC-0000965,CUST-000472,SEGREGATED,GBP,LSE,GB,2024-04-01,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-04-08
ACC-0000966,CUST-000498,SAFEKEEPING,USD,NASDAQ,US,2023-09-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-13
ACC-0000967,CUST-000284,CASH,USD,NYSE,US,2023-02-09,CLOSED,LOW,Y,OPS_SENSITIVE,2025-04-21
ACC-0000968,CUST-000272,SEGREGATED,EUR,XETRA,DE,2022-01-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-26
ACC-0000969,CUST-000447,SAFEKEEPING,USD,NYSE,US,2026-01-22,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-14
ACC-0000970,CUST-000070,PLEDGE,USD,NASDAQ,US,2025-04-24,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-01
ACC-0000971,CUST-000078,SAFEKEEPING,GBP,LSE,GB,2019-01-16,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-30
ACC-0000972,CUST-000373,CASH,EUR,XETRA,DE,2026-04-25,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-02-06
ACC-0000973,CUST-000290,SAFEKEEPING,CAD,TSX,CA,2024-10-14,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-09
ACC-0000974,CUST-000374,OMNIBUS,USD,NASDAQ,US,2024-02-18,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-04
ACC-0000975,CUST-000362,PLEDGE,USD,NYSE,US,2022-12-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-04-24
ACC-0000976,CUST-000370,SAFEKEEPING,CAD,TSX,CA,2022-02-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-05
ACC-0000977,CUST-000203,PLEDGE,AUD,ASX,AU,2026-05-30,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-11-04
ACC-0000978,CUST-000292,CASH,USD,NASDAQ,US,2025-04-16,ACTIVE,LOW,Y,OPS_STANDARD,2026-02-24
ACC-0000979,CUST-000281,OMNIBUS,GBP,LSE,GB,2026-04-09,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-14
ACC-0000980,CUST-000229,PLEDGE,SGD,SGX,SG,2023-12-04,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-05-05
ACC-0000981,CUST-000140,SAFEKEEPING,USD,NYSE,US,2019-11-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-05
ACC-0000982,CUST-000380,PLEDGE,USD,NYSE,US,2026-02-14,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-02-28
ACC-0000983,CUST-000434,SAFEKEEPING,USD,NYSE,US,2026-05-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-27
ACC-0000984,CUST-000454,PLEDGE,USD,NASDAQ,US,2026-03-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-09
ACC-0000985,CUST-000284,SAFEKEEPING,USD,NASDAQ,US,2026-05-26,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-24
ACC-0000986,CUST-000203,CASH,AUD,ASX,AU,2023-04-25,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-06
ACC-0000987,CUST-000438,CASH,AUD,ASX,AU,2026-04-16,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-22
ACC-0000988,CUST-000034,PLEDGE,USD,NASDAQ,US,2024-06-20,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-27
ACC-0000989,CUST-000032,CASH,USD,NASDAQ,US,2025-04-08,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-29
ACC-0000990,CUST-000203,PLEDGE,AUD,ASX,AU,2023-07-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-19
ACC-0000991,CUST-000141,OMNIBUS,USD,NYSE,US,2018-12-14,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-07-13
ACC-0000992,CUST-000224,SAFEKEEPING,USD,NYSE,US,2020-07-19,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-10
ACC-0000993,CUST-000351,PLEDGE,USD,NASDAQ,US,2021-11-02,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-28
ACC-0000994,CUST-000359,OMNIBUS,USD,NYSE,US,2024-09-30,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-04-04
ACC-0000995,CUST-000303,CASH,SGD,SGX,SG,2025-05-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-13
ACC-0000996,CUST-000332,PLEDGE,EUR,XETRA,DE,2024-08-09,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-08
ACC-0000997,CUST-000073,PLEDGE,SGD,SGX,SG,2018-12-18,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-23
ACC-0000998,CUST-000433,SAFEKEEPING,CAD,TSX,CA,2022-10-09,DORMANT,LOW,Y,OPS_SENSITIVE,2025-09-23
ACC-0000999,CUST-000272,SAFEKEEPING,EUR,XETRA,DE,2024-11-08,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-10
ACC-0001000,CUST-000351,SAFEKEEPING,USD,NASDAQ,US,2022-11-04,RESTRICTED,LOW,Y,OPS_STANDARD,2025-08-03
