break_id,account_id,customer_id,security_id,break_type,break_reason,break_amount,currency,break_status,created_ts,age_hours,material_break_flag,assigned_team,owner_id,policy_id,policy_version_expected,source_system
BRK-0000395,ACC-0000212,CUST-000266,SEC-000424,POSITION,DUPLICATE_BOOKING,55.95,GBP,RESOLVED,2026-06-26T13:25:10,594,Y,RECON_POSITION,REC-046,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000396,ACC-0000963,CUST-000211,SEC-000148,POSITION,TIMING_DIFFERENCE,389.18,EUR,INVESTIGATING,2026-06-30T21:08:19,490,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000397,ACC-0000362,CUST-000481,,CASH,TIMING_DIFFERENCE,-300.10,USD,ESCALATED,2026-07-01T07:06:20,480,Y,RECON_CASH,REC-019,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000398,ACC-0000688,CUST-000275,SEC-000141,POSITION,UNMATCHED_CORPORATE_ACTION,-1278.05,USD,INVESTIGATING,2026-06-11T11:06:35,956,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000399,ACC-0000615,CUST-000201,,CASH,UNMATCHED_CORPORATE_ACTION,-119.82,USD,OPEN,2026-07-01T16:45:10,471,Y,RECON_CASH,REC-048,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000400,ACC-0000679,CUST-000478,,CASH,FX_RATE_DIFFERENCE,-1705.46,GBP,OPEN,2026-06-04T02:20:42,1133,Y,RECON_CASH,REC-048,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000401,ACC-0000176,CUST-000030,,CASH,DUPLICATE_BOOKING,-92.99,USD,OPEN,2026-04-05T00:21:35,2575,Y,RECON_CASH,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000402,ACC-0000800,CUST-000357,SEC-000175,FX,TIMING_DIFFERENCE,506.49,USD,OPEN,2026-06-27T03:06:08,580,Y,RECON_POSITION,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000403,ACC-0000279,CUST-000045,SEC-000153,POSITION,EXTERNAL_STATEMENT_MISMATCH,-377.21,JPY,PENDING_EXTERNAL,2026-05-31T15:43:23,1216,Y,RECON_POSITION,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000404,ACC-0000458,CUST-000061,,CASH,PRICE_DIFFERENCE,91.08,USD,ESCALATED,2026-05-25T18:47:29,1357,Y,RECON_CASH,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000405,ACC-0000423,CUST-000183,,CASH,UNMATCHED_CORPORATE_ACTION,-143.28,EUR,PENDING_EXTERNAL,2026-07-08T03:31:02,316,Y,RECON_CASH,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000406,ACC-0000242,CUST-000306,SEC-000420,POSITION,PRICE_DIFFERENCE,-218.57,EUR,OPEN,2026-07-05T03:41:51,388,Y,RECON_POSITION,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000407,ACC-0000631,CUST-000276,SEC-000120,CORPORATE_ACTION,PRICE_DIFFERENCE,-438.61,USD,RESOLVED,2026-07-19T08:02:36,47,Y,RECON_POSITION,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000408,ACC-0000515,CUST-000406,SEC-000471,POSITION,MISSING_BOOKING,15.21,CAD,OPEN,2026-06-25T08:36:27,623,N,RECON_POSITION,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000409,ACC-0000301,CUST-000269,,CASH,DUPLICATE_BOOKING,1243.77,USD,RESOLVED,2026-07-01T08:58:25,479,Y,RECON_CASH,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000410,ACC-0000002,CUST-000190,SEC-000246,CORPORATE_ACTION,UNMATCHED_CORPORATE_ACTION,1853.00,USD,RESOLVED,2026-04-26T20:33:57,2051,Y,RECON_POSITION,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000411,ACC-0000698,CUST-000057,SEC-000475,NAV,FX_RATE_DIFFERENCE,-359.70,GBP,RESOLVED,2026-07-04T11:27:22,404,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000412,ACC-0000685,CUST-000312,,CASH,FX_RATE_DIFFERENCE,1233.83,USD,RESOLVED,2026-05-18T14:08:17,1529,Y,RECON_CASH,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000413,ACC-0000668,CUST-000429,SEC-000235,FX,FX_RATE_DIFFERENCE,-351.86,USD,OPEN,2026-05-05T03:04:46,1852,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000414,ACC-0000696,CUST-000334,SEC-000420,FEE,FX_RATE_DIFFERENCE,-220.99,GBP,OPEN,2026-07-09T07:47:28,288,Y,RECON_POSITION,REC-055,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000415,ACC-0000218,CUST-000278,SEC-000403,CORPORATE_ACTION,MISSING_BOOKING,-340.73,EUR,INVESTIGATING,2026-04-08T05:17:27,2498,Y,RECON_POSITION,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000416,ACC-0000764,CUST-000472,SEC-000212,FX,FX_RATE_DIFFERENCE,-260.69,GBP,INVESTIGATING,2026-04-15T16:14:51,2319,Y,RECON_POSITION,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000417,ACC-0000235,CUST-000463,SEC-000406,POSITION,EXTERNAL_STATEMENT_MISMATCH,-326.30,USD,OPEN,2026-05-10T04:06:44,1731,Y,RECON_POSITION,REC-034,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000418,ACC-0000145,CUST-000448,SEC-000112,CORPORATE_ACTION,PRICE_DIFFERENCE,-65.67,CAD,RESOLVED,2026-06-13T06:22:38,913,Y,RECON_POSITION,REC-057,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000419,ACC-0000075,CUST-000030,SEC-000179,POSITION,FX_RATE_DIFFERENCE,-70.28,USD,PENDING_EXTERNAL,2026-06-27T06:27:30,577,Y,RECON_POSITION,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000420,ACC-0000533,CUST-000455,SEC-000279,NAV,MISSING_BOOKING,-178.30,USD,RESOLVED,2026-05-12T21:11:56,1666,Y,RECON_POSITION,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000421,ACC-0000531,CUST-000135,SEC-000491,POSITION,PRICE_DIFFERENCE,49.41,USD,OPEN,2026-04-12T16:53:18,2391,N,RECON_POSITION,REC-019,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000422,ACC-0000216,CUST-000314,SEC-000114,POSITION,TIMING_DIFFERENCE,-33.48,USD,ESCALATED,2026-05-22T01:07:24,1446,N,RECON_POSITION,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000423,ACC-0000938,CUST-000108,,CASH,MISSING_BOOKING,-176.15,JPY,RESOLVED,2026-06-03T15:15:27,1144,Y,RECON_CASH,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000424,ACC-0000559,CUST-000444,SEC-000116,FEE,PRICE_DIFFERENCE,-383.45,USD,INVESTIGATING,2026-07-02T22:58:59,441,Y,RECON_POSITION,REC-059,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000425,ACC-0000013,CUST-000455,SEC-000433,CORPORATE_ACTION,TIMING_DIFFERENCE,-69.79,USD,INVESTIGATING,2026-06-13T20:57:39,899,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000426,ACC-0000291,CUST-000096,SEC-000176,POSITION,PRICE_DIFFERENCE,-67.30,USD,OPEN,2026-07-14T01:21:31,174,Y,RECON_POSITION,REC-028,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000427,ACC-0000904,CUST-000167,SEC-000167,POSITION,FX_RATE_DIFFERENCE,-624.30,GBP,INVESTIGATING,2026-04-17T18:33:00,2269,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000428,ACC-0000689,CUST-000002,SEC-000123,POSITION,EXTERNAL_STATEMENT_MISMATCH,49.02,GBP,RESOLVED,2026-04-08T21:42:22,2482,N,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000429,ACC-0000563,CUST-000210,SEC-000134,NAV,PRICE_DIFFERENCE,203.90,USD,OPEN,2026-07-06T15:18:52,352,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000430,ACC-0000845,CUST-000395,SEC-000322,POSITION,TIMING_DIFFERENCE,-273.70,EUR,OPEN,2026-06-24T02:46:21,653,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000431,ACC-0000094,CUST-000452,SEC-000010,NAV,DUPLICATE_BOOKING,-151.31,USD,OPEN,2026-07-19T19:40:57,36,Y,RECON_POSITION,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000432,ACC-0000014,CUST-000017,SEC-000237,POSITION,DUPLICATE_BOOKING,-90.33,EUR,RESOLVED,2026-04-30T23:25:33,1952,Y,RECON_POSITION,REC-014,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000433,ACC-0000611,CUST-000416,SEC-000124,POSITION,FX_RATE_DIFFERENCE,384.26,USD,OPEN,2026-06-29T12:25:52,523,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000434,ACC-0000126,CUST-000222,,CASH,PRICE_DIFFERENCE,162.54,CAD,OPEN,2026-06-25T15:49:49,616,Y,RECON_CASH,REC-014,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000435,ACC-0000880,CUST-000217,,CASH,DUPLICATE_BOOKING,-50.51,CAD,OPEN,2026-06-03T23:16:58,1136,Y,RECON_CASH,REC-028,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000436,ACC-0000283,CUST-000414,,CASH,DUPLICATE_BOOKING,-204.65,AUD,OPEN,2026-04-27T00:52:27,2047,Y,RECON_CASH,REC-038,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000437,ACC-0000603,CUST-000049,SEC-000116,FEE,UNMATCHED_CORPORATE_ACTION,123.73,CAD,OPEN,2026-04-02T01:12:37,2646,Y,RECON_POSITION,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000438,ACC-0000021,CUST-000440,SEC-000126,NAV,UNMATCHED_CORPORATE_ACTION,345.05,GBP,PENDING_EXTERNAL,2026-05-30T14:13:26,1241,Y,RECON_POSITION,REC-059,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000439,ACC-0000642,CUST-000391,SEC-000084,POSITION,MISSING_BOOKING,88.30,GBP,RESOLVED,2026-05-16T07:23:05,1584,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000440,ACC-0000825,CUST-000412,SEC-000230,FX,PRICE_DIFFERENCE,-125.72,USD,OPEN,2026-04-13T01:56:28,2382,Y,RECON_POSITION,REC-020,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000441,ACC-0000832,CUST-000176,SEC-000240,FX,PRICE_DIFFERENCE,1372.10,USD,INVESTIGATING,2026-04-13T17:43:21,2366,Y,RECON_POSITION,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000442,ACC-0000693,CUST-000233,SEC-000075,POSITION,MISSING_BOOKING,231.36,USD,RESOLVED,2026-05-05T20:28:25,1835,Y,RECON_POSITION,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000443,ACC-0000029,CUST-000308,,CASH,TIMING_DIFFERENCE,94.00,USD,OPEN,2026-06-13T06:55:27,913,Y,RECON_CASH,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000444,ACC-0000908,CUST-000322,SEC-000474,FX,DUPLICATE_BOOKING,-232.20,GBP,OPEN,2026-04-24T15:03:42,2104,Y,RECON_POSITION,REC-042,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000445,ACC-0000972,CUST-000373,SEC-000233,NAV,DUPLICATE_BOOKING,-542.17,EUR,RESOLVED,2026-05-13T22:02:08,1641,Y,RECON_POSITION,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000446,ACC-0000432,CUST-000215,SEC-000151,CORPORATE_ACTION,DUPLICATE_BOOKING,-201.88,CAD,INVESTIGATING,2026-07-05T10:11:25,381,Y,RECON_POSITION,REC-016,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000447,ACC-0000755,CUST-000375,,CASH,UNMATCHED_CORPORATE_ACTION,-116.97,USD,RESOLVED,2026-04-15T17:44:07,2318,Y,RECON_CASH,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000448,ACC-0000246,CUST-000386,SEC-000142,CORPORATE_ACTION,MISSING_BOOKING,70.51,USD,INVESTIGATING,2026-04-12T21:47:24,2386,Y,RECON_POSITION,REC-014,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000449,ACC-0000785,CUST-000426,SEC-000471,NAV,MISSING_BOOKING,60.84,USD,PENDING_EXTERNAL,2026-07-04T06:51:38,409,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000450,ACC-0000047,CUST-000350,,CASH,DUPLICATE_BOOKING,251.66,EUR,PENDING_EXTERNAL,2026-04-05T06:31:19,2569,Y,RECON_CASH,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000451,ACC-0000926,CUST-000122,SEC-000170,NAV,DUPLICATE_BOOKING,46.68,SGD,INVESTIGATING,2026-07-14T18:49:54,157,N,RECON_POSITION,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000452,ACC-0000346,CUST-000316,,CASH,EXTERNAL_STATEMENT_MISMATCH,-59.37,USD,INVESTIGATING,2026-05-24T04:08:00,1395,Y,RECON_CASH,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000453,ACC-0000676,CUST-000143,SEC-000254,NAV,EXTERNAL_STATEMENT_MISMATCH,-45.24,USD,INVESTIGATING,2026-04-16T03:26:03,2308,N,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000454,ACC-0000520,CUST-000258,SEC-000246,FEE,PRICE_DIFFERENCE,-175.92,JPY,RESOLVED,2026-05-10T02:01:52,1733,Y,RECON_POSITION,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000455,ACC-0000707,CUST-000139,SEC-000375,POSITION,MISSING_BOOKING,-379.23,USD,INVESTIGATING,2026-06-07T18:23:49,1045,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000456,ACC-0000526,CUST-000074,,CASH,UNMATCHED_CORPORATE_ACTION,112.15,CAD,OPEN,2026-06-10T16:41:37,975,Y,RECON_CASH,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000457,ACC-0000018,CUST-000486,,CASH,PRICE_DIFFERENCE,258.84,EUR,OPEN,2026-04-22T12:41:06,2155,Y,RECON_CASH,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000458,ACC-0000742,CUST-000232,SEC-000477,POSITION,TIMING_DIFFERENCE,-256.08,USD,OPEN,2026-05-14T06:09:13,1633,Y,RECON_POSITION,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000459,ACC-0000250,CUST-000222,SEC-000276,CORPORATE_ACTION,TIMING_DIFFERENCE,219.37,CAD,RESOLVED,2026-06-26T23:50:07,584,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000460,ACC-0000731,CUST-000470,SEC-000300,FEE,TIMING_DIFFERENCE,1476.47,USD,INVESTIGATING,2026-07-07T15:53:47,328,Y,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000461,ACC-0000436,CUST-000320,,CASH,PRICE_DIFFERENCE,-930.60,CAD,RESOLVED,2026-07-16T12:56:38,115,Y,RECON_CASH,REC-015,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000462,ACC-0000517,CUST-000411,SEC-000477,POSITION,PRICE_DIFFERENCE,175.54,USD,INVESTIGATING,2026-06-23T20:35:54,659,Y,RECON_POSITION,REC-056,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000463,ACC-0000040,CUST-000364,SEC-000009,POSITION,UNMATCHED_CORPORATE_ACTION,-72.85,JPY,RESOLVED,2026-06-20T05:02:27,746,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000464,ACC-0000367,CUST-000302,SEC-000030,POSITION,UNMATCHED_CORPORATE_ACTION,1391.59,USD,RESOLVED,2026-05-11T20:09:42,1691,Y,RECON_POSITION,REC-020,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000465,ACC-0000438,CUST-000216,,CASH,PRICE_DIFFERENCE,114.06,CAD,INVESTIGATING,2026-06-10T15:09:06,976,Y,RECON_CASH,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000466,ACC-0000041,CUST-000352,SEC-000304,CORPORATE_ACTION,UNMATCHED_CORPORATE_ACTION,-196.55,GBP,OPEN,2026-04-18T05:56:53,2258,Y,RECON_POSITION,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000467,ACC-0000768,CUST-000059,,CASH,MISSING_BOOKING,278.67,USD,RESOLVED,2026-06-07T07:03:51,1056,Y,RECON_CASH,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000468,ACC-0000442,CUST-000357,SEC-000109,POSITION,DUPLICATE_BOOKING,-143.47,USD,RESOLVED,2026-05-07T17:37:02,1790,Y,RECON_POSITION,REC-048,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000469,ACC-0000235,CUST-000463,,CASH,UNMATCHED_CORPORATE_ACTION,-66.82,USD,PENDING_EXTERNAL,2026-07-10T12:12:31,259,Y,RECON_CASH,REC-038,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000470,ACC-0000465,CUST-000396,,CASH,TIMING_DIFFERENCE,-175.35,AUD,INVESTIGATING,2026-05-12T12:39:39,1675,Y,RECON_CASH,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000471,ACC-0000359,CUST-000102,SEC-000181,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,-265.55,EUR,ESCALATED,2026-05-08T19:47:33,1764,Y,RECON_POSITION,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000472,ACC-0000035,CUST-000302,SEC-000210,POSITION,UNMATCHED_CORPORATE_ACTION,353.56,USD,PENDING_EXTERNAL,2026-06-28T19:20:58,540,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000473,ACC-0000951,CUST-000026,SEC-000238,NAV,EXTERNAL_STATEMENT_MISMATCH,-116.94,USD,ESCALATED,2026-04-27T07:15:01,2040,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000474,ACC-0000146,CUST-000139,SEC-000369,NAV,FX_RATE_DIFFERENCE,160.36,USD,OPEN,2026-05-13T00:34:04,1663,Y,RECON_POSITION,REC-022,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000475,ACC-0000674,CUST-000377,SEC-000130,FEE,FX_RATE_DIFFERENCE,-128.41,USD,OPEN,2026-05-02T04:01:30,1923,Y,RECON_POSITION,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000476,ACC-0000939,CUST-000437,SEC-000290,FEE,FX_RATE_DIFFERENCE,-588.21,USD,ESCALATED,2026-06-29T09:40:48,526,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000477,ACC-0000566,CUST-000434,,CASH,TIMING_DIFFERENCE,-2025.20,USD,OPEN,2026-04-07T23:46:38,2504,Y,RECON_CASH,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000478,ACC-0000911,CUST-000101,SEC-000255,FEE,EXTERNAL_STATEMENT_MISMATCH,359.21,EUR,OPEN,2026-05-02T18:00:19,1909,Y,RECON_POSITION,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000479,ACC-0000139,CUST-000399,SEC-000081,POSITION,MISSING_BOOKING,92.15,JPY,INVESTIGATING,2026-05-25T02:04:31,1373,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000480,ACC-0000837,CUST-000114,,CASH,TIMING_DIFFERENCE,363.23,CAD,INVESTIGATING,2026-04-21T18:19:00,2173,Y,RECON_CASH,REC-015,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000481,ACC-0000554,CUST-000314,,CASH,EXTERNAL_STATEMENT_MISMATCH,-125.79,USD,INVESTIGATING,2026-04-12T07:04:06,2400,Y,RECON_CASH,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000482,ACC-0000467,CUST-000060,,CASH,FX_RATE_DIFFERENCE,-178.59,GBP,OPEN,2026-04-21T02:29:27,2189,Y,RECON_CASH,REC-016,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000483,ACC-0000097,CUST-000409,,CASH,DUPLICATE_BOOKING,-855.45,USD,INVESTIGATING,2026-06-25T10:55:08,621,Y,RECON_CASH,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000484,ACC-0000131,CUST-000008,SEC-000463,CORPORATE_ACTION,TIMING_DIFFERENCE,638.33,EUR,ESCALATED,2026-04-22T12:20:40,2155,Y,RECON_POSITION,REC-046,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000485,ACC-0000425,CUST-000476,SEC-000086,POSITION,DUPLICATE_BOOKING,-116.24,EUR,PENDING_EXTERNAL,2026-04-02T18:54:20,2629,Y,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000486,ACC-0000499,CUST-000316,,CASH,EXTERNAL_STATEMENT_MISMATCH,-45.31,USD,RESOLVED,2026-06-23T05:02:57,674,N,RECON_CASH,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000487,ACC-0000064,CUST-000434,,CASH,EXTERNAL_STATEMENT_MISMATCH,1056.93,USD,OPEN,2026-06-08T04:35:48,1035,Y,RECON_CASH,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000488,ACC-0000163,CUST-000015,SEC-000438,FX,EXTERNAL_STATEMENT_MISMATCH,234.60,USD,OPEN,2026-04-27T05:41:25,2042,Y,RECON_POSITION,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000489,ACC-0000990,CUST-000203,SEC-000238,POSITION,EXTERNAL_STATEMENT_MISMATCH,61.68,AUD,INVESTIGATING,2026-04-08T14:31:40,2489,Y,RECON_POSITION,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000490,ACC-0000605,CUST-000005,,CASH,MISSING_BOOKING,12.55,USD,OPEN,2026-06-16T11:41:58,836,N,RECON_CASH,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000491,ACC-0000962,CUST-000029,,CASH,PRICE_DIFFERENCE,111.73,USD,INVESTIGATING,2026-04-18T00:12:14,2263,Y,RECON_CASH,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000492,ACC-0000144,CUST-000458,SEC-000373,FEE,UNMATCHED_CORPORATE_ACTION,-594.57,USD,ESCALATED,2026-07-03T04:59:50,435,Y,RECON_POSITION,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000493,ACC-0000242,CUST-000306,,CASH,UNMATCHED_CORPORATE_ACTION,-341.06,EUR,ESCALATED,2026-06-02T10:40:05,1173,Y,RECON_CASH,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000494,ACC-0000465,CUST-000396,SEC-000300,CORPORATE_ACTION,DUPLICATE_BOOKING,-170.62,AUD,OPEN,2026-07-01T18:24:52,469,Y,RECON_POSITION,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000495,ACC-0000097,CUST-000409,SEC-000092,POSITION,MISSING_BOOKING,-177.67,USD,OPEN,2026-04-15T08:48:41,2327,Y,RECON_POSITION,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000496,ACC-0000428,CUST-000188,SEC-000321,FX,EXTERNAL_STATEMENT_MISMATCH,433.66,USD,INVESTIGATING,2026-04-16T23:18:12,2288,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000497,ACC-0000029,CUST-000308,,CASH,DUPLICATE_BOOKING,869.97,USD,INVESTIGATING,2026-05-29T17:39:33,1262,Y,RECON_CASH,REC-026,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000498,ACC-0000778,CUST-000304,,CASH,DUPLICATE_BOOKING,-106.03,USD,INVESTIGATING,2026-06-05T10:42:43,1101,Y,RECON_CASH,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000499,ACC-0000902,CUST-000483,,CASH,MISSING_BOOKING,-111.16,USD,RESOLVED,2026-04-15T05:08:57,2330,Y,RECON_CASH,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000500,ACC-0000979,CUST-000281,SEC-000090,POSITION,UNMATCHED_CORPORATE_ACTION,-457.86,GBP,INVESTIGATING,2026-05-23T16:08:44,1407,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000501,ACC-0000654,CUST-000453,SEC-000175,CORPORATE_ACTION,DUPLICATE_BOOKING,25.67,EUR,PENDING_EXTERNAL,2026-04-11T07:49:52,2424,N,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000502,ACC-0000299,CUST-000121,SEC-000173,FEE,TIMING_DIFFERENCE,30.68,GBP,PENDING_EXTERNAL,2026-05-18T09:50:25,1534,N,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000503,ACC-0000779,CUST-000281,,CASH,DUPLICATE_BOOKING,-358.06,GBP,INVESTIGATING,2026-05-21T05:42:13,1466,Y,RECON_CASH,REC-019,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000504,ACC-0000054,CUST-000219,SEC-000473,POSITION,UNMATCHED_CORPORATE_ACTION,-35.20,EUR,RESOLVED,2026-07-08T06:27:55,313,N,RECON_POSITION,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000505,ACC-0000266,CUST-000208,,CASH,EXTERNAL_STATEMENT_MISMATCH,-43.57,GBP,RESOLVED,2026-04-18T18:42:55,2245,N,RECON_CASH,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000506,ACC-0000331,CUST-000395,SEC-000158,CORPORATE_ACTION,DUPLICATE_BOOKING,-63.11,EUR,PENDING_EXTERNAL,2026-05-03T13:04:46,1890,Y,RECON_POSITION,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
